Time-stamp,Atmospheric pressure (Bar),Accel_x,Accel_y,Accel_z,Temperature (°C),Unnamed:6,Unnamed:7
-26811.933131,nan,nan,0.172,-0.077,-0.895,nan,nan
-26811.952565,nan,nan,0.152,-0.089,-0.891,nan,nan
-26811.972,nan,nan,0.132,-0.097,-0.919,nan,nan
-26811.991435,nan,nan,0.132,-0.093,-0.915,nan,nan
-26812.010869,nan,nan,0.148,-0.097,-0.903,nan,nan
-26812.030304,nan,nan,0.156,-0.089,-0.887,nan,nan
-26812.049738,nan,nan,0.16,-0.077,-0.891,nan,nan
-26812.069173,nan,nan,0.164,-0.081,-0.895,nan,nan
-26812.088607,nan,nan,0.164,-0.069,-0.907,nan,nan
-26812.108042,nan,nan,0.176,-0.069,-0.903,nan,nan
-26812.127477,nan,nan,0.183,-0.06,-0.891,nan,nan
-26812.146911,nan,nan,0.187,-0.065,-0.883,nan,nan
-26812.166346,nan,nan,0.176,-0.056,-0.879,nan,nan
-26812.18578,nan,nan,0.168,-0.052,-0.899,nan,nan
-26812.205215,nan,nan,0.16,-0.065,-0.907,nan,nan
-26812.224649,nan,nan,0.16,-0.065,-0.899,nan,nan
-26812.244084,nan,nan,0.164,-0.077,-0.907,nan,nan
-26812.263519,nan,nan,0.16,-0.089,-0.911,nan,nan
-26812.282953,nan,nan,0.16,-0.093,-0.911,nan,nan
-26812.302388,nan,nan,0.164,-0.089,-0.907,nan,nan
-26812.321822,nan,nan,0.164,-0.077,-0.887,nan,nan
-26812.341257,nan,nan,0.152,-0.077,-0.887,nan,nan
-26812.360691,nan,nan,0.144,-0.069,-0.895,nan,nan
-26812.380126,nan,nan,0.14,-0.065,-0.907,nan,nan
-26812.399561,nan,nan,0.144,-0.06,-0.915,nan,nan
-26812.418995,nan,nan,0.14,-0.048,-0.899,nan,nan
-26812.43843,nan,nan,0.14,-0.032,-0.895,nan,nan
-26812.457864,nan,nan,0.132,-0.032,-0.903,nan,nan
-26812.477299,nan,nan,0.14,-0.028,-0.903,nan,nan
-26812.496733,nan,nan,0.164,-0.028,-0.907,nan,nan
-26812.516168,nan,nan,0.179,-0.024,-0.895,nan,nan
-26812.535603,nan,nan,0.187,-0.044,-0.887,nan,nan
-26812.555037,nan,nan,0.195,-0.052,-0.891,nan,nan
-26812.574472,nan,nan,0.203,-0.052,-0.887,nan,nan
-26812.593906,nan,nan,0.203,-0.065,-0.883,nan,nan
-26812.613341,nan,nan,0.203,-0.069,-0.887,nan,nan
-26812.632775,nan,nan,0.199,-0.077,-0.891,nan,nan
-26812.65221,nan,nan,0.191,-0.073,-0.899,nan,nan
-26812.671645,nan,nan,0.176,-0.069,-0.903,nan,nan
-26812.691079,nan,nan,0.168,-0.06,-0.903,nan,nan
-26812.710514,nan,nan,0.156,-0.056,-0.891,nan,nan
-26812.729948,nan,nan,0.152,-0.056,-0.883,nan,nan
-26812.749383,nan,nan,0.148,-0.052,-0.887,nan,nan
-26812.768817,nan,nan,0.14,-0.052,-0.883,nan,nan
-26812.788252,nan,nan,0.152,-0.065,-0.899,nan,nan
-26812.807687,nan,nan,0.16,-0.069,-0.911,nan,nan
-26812.827121,nan,nan,0.168,-0.069,-0.919,nan,nan
-26812.846556,nan,nan,0.168,-0.065,-0.919,nan,nan
-26812.86599,nan,nan,0.183,-0.052,-0.899,nan,nan
-26812.885425,nan,nan,0.183,-0.052,-0.883,nan,nan
-26812.904859,nan,nan,0.183,-0.044,-0.887,nan,nan
-26812.924294,nan,nan,0.187,-0.036,-0.895,nan,nan
-26812.943729,nan,nan,0.199,-0.052,-0.903,nan,nan
-26812.963163,nan,nan,0.199,-0.065,-0.907,nan,nan
-26812.982598,nan,nan,0.199,-0.065,-0.903,nan,nan
-26813.002032,nan,nan,0.187,-0.06,-0.887,nan,nan
-26813.021467,nan,nan,0.183,-0.052,-0.891,nan,nan
-26813.040901,nan,nan,0.179,-0.032,-0.887,nan,nan
-26813.060336,nan,nan,0.176,-0.02,-0.879,nan,nan
-26813.079771,nan,nan,0.16,-0.004,-0.883,nan,nan
-26813.099205,nan,nan,0.148,-0.0,-0.883,nan,nan
-26813.11864,nan,nan,0.152,0.004,-0.899,nan,nan
-26813.138074,nan,nan,0.16,-0.004,-0.911,nan,nan
-26813.157509,nan,nan,0.176,-0.008,-0.891,nan,nan
-26813.176943,nan,nan,0.203,-0.008,-0.895,nan,nan
-26813.196378,nan,nan,0.211,-0.008,-0.903,nan,nan
-26813.215812,nan,nan,0.219,-0.008,-0.899,nan,nan
-26813.235247,nan,nan,0.211,-0.016,-0.891,nan,nan
-26813.254682,nan,nan,0.211,-0.016,-0.887,nan,nan
-26813.274116,nan,nan,0.215,-0.0,-0.874,nan,nan
-26813.293551,nan,nan,0.211,0.008,-0.874,nan,nan
-26813.312985,nan,nan,0.211,0.008,-0.87,nan,nan
-26813.33242,nan,nan,0.219,0.012,-0.887,nan,nan
-26813.351854,nan,nan,0.243,0.024,-0.919,nan,nan
-26813.371289,nan,nan,0.25,0.04,-0.927,nan,nan
-26813.390724,nan,nan,0.254,0.052,-0.911,nan,nan
-26813.410158,nan,nan,0.274,0.065,-0.903,nan,nan
-26813.429593,nan,nan,0.314,0.081,-0.887,nan,nan
-26813.449027,nan,nan,0.345,0.105,-0.895,nan,nan
-26813.468462,nan,nan,0.306,0.121,-0.923,nan,nan
-26813.487896,nan,nan,0.306,0.141,-0.972,nan,nan
-26813.507331,nan,nan,0.27,0.242,-1.0,nan,nan
-26813.526766,nan,nan,0.341,0.238,-0.866,nan,nan
-26813.5462,nan,nan,0.25,0.29,-0.838,nan,nan
-26813.565635,nan,nan,0.215,0.29,-0.834,nan,nan
-26813.585069,nan,nan,0.148,0.306,-0.822,nan,nan
-26813.604504,nan,nan,0.14,0.31,-0.798,nan,nan
-26813.623938,nan,nan,0.136,0.339,-0.769,nan,nan
-26813.643373,nan,nan,0.148,0.367,-0.757,nan,nan
-26813.662808,nan,nan,0.136,0.383,-0.717,nan,nan
-26813.682242,nan,nan,0.112,0.395,-0.696,nan,nan
-26813.701677,nan,nan,0.156,0.407,-0.7,nan,nan
-26813.721111,nan,nan,0.176,0.403,-0.713,nan,nan
-26813.740546,nan,nan,0.183,0.387,-0.708,nan,nan
-26813.75998,nan,nan,0.176,0.387,-0.7,nan,nan
-26813.779415,nan,nan,0.176,0.419,-0.704,nan,nan
-26813.79885,nan,nan,0.179,0.476,-0.749,nan,nan
-26813.818284,nan,nan,0.223,0.46,-0.802,nan,nan
-26813.837719,nan,nan,0.262,0.452,-0.826,nan,nan
-26813.857153,nan,nan,0.294,0.472,-0.785,nan,nan
-26813.876588,nan,nan,0.306,0.476,-0.757,nan,nan
-26813.896022,nan,nan,0.318,0.48,-0.749,nan,nan
-26813.915457,nan,nan,0.318,0.484,-0.713,nan,nan
-26813.934892,nan,nan,0.314,0.484,-0.66,nan,nan
-26813.954326,nan,nan,0.318,0.468,-0.656,nan,nan
-26813.973761,nan,nan,0.31,0.464,-0.664,nan,nan
-26813.993195,nan,nan,0.306,0.476,-0.664,nan,nan
-26814.01263,nan,nan,0.318,0.48,-0.656,nan,nan
-26814.032064,nan,nan,0.353,0.504,-0.652,nan,nan
-26814.051499,nan,nan,0.369,0.504,-0.64,nan,nan
-26814.070934,nan,nan,0.345,0.488,-0.676,nan,nan
-26814.090368,nan,nan,0.349,0.46,-0.68,nan,nan
-26814.109803,nan,nan,0.373,0.48,-0.68,nan,nan
-26814.129237,nan,nan,0.377,0.476,-0.696,nan,nan
-26814.148672,nan,nan,0.357,0.456,-0.733,nan,nan
-26814.168106,nan,nan,0.325,0.448,-0.757,nan,nan
-26814.187541,nan,nan,0.314,0.46,-0.733,nan,nan
-26814.206976,nan,nan,0.31,0.472,-0.676,nan,nan
-26814.22641,nan,nan,0.318,0.46,-0.652,nan,nan
-26814.245845,nan,nan,0.318,0.44,-0.684,nan,nan
-26814.265279,nan,nan,0.325,0.435,-0.713,nan,nan
-26814.284714,nan,nan,0.341,0.423,-0.757,nan,nan
-26814.304148,nan,nan,0.389,0.415,-0.81,nan,nan
-26814.323583,nan,nan,0.4,0.444,-0.798,nan,nan
-26814.343018,nan,nan,0.369,0.452,-0.729,nan,nan
-26814.362452,nan,nan,0.31,0.44,-0.684,nan,nan
-26814.381887,nan,nan,0.258,0.419,-0.704,nan,nan
-26814.401321,nan,nan,0.274,0.411,-0.717,nan,nan
-26814.420756,nan,nan,0.31,0.415,-0.704,nan,nan
-26814.44019,nan,nan,0.314,0.395,-0.713,nan,nan
-26814.459625,nan,nan,0.286,0.391,-0.761,nan,nan
-26814.47906,nan,nan,0.318,0.379,-0.802,nan,nan
-26814.498494,nan,nan,0.337,0.363,-0.814,nan,nan
-26814.517929,nan,nan,0.345,0.343,-0.814,nan,nan
-26814.537363,nan,nan,0.306,0.319,-0.814,nan,nan
-26814.556798,nan,nan,0.262,0.323,-0.781,nan,nan
-26814.576232,nan,nan,0.243,0.339,-0.769,nan,nan
-26814.595667,nan,nan,0.239,0.363,-0.765,nan,nan
-26814.615102,nan,nan,0.278,0.387,-0.777,nan,nan
-26814.634536,nan,nan,0.298,0.391,-0.793,nan,nan
-26814.653971,nan,nan,0.286,0.383,-0.777,nan,nan
-26814.673405,nan,nan,0.282,0.379,-0.753,nan,nan
-26814.69284,nan,nan,0.282,0.387,-0.745,nan,nan
-26814.712274,nan,nan,0.278,0.395,-0.757,nan,nan
-26814.731709,nan,nan,0.278,0.395,-0.757,nan,nan
-26814.751144,nan,nan,0.286,0.379,-0.777,nan,nan
-26814.770578,nan,nan,0.31,0.375,-0.789,nan,nan
-26814.790013,nan,nan,0.294,0.375,-0.777,nan,nan
-26814.809447,nan,nan,0.258,0.367,-0.769,nan,nan
-26814.828882,nan,nan,0.247,0.343,-0.785,nan,nan
-26814.848316,nan,nan,0.254,0.335,-0.822,nan,nan
-26814.867751,nan,nan,0.266,0.339,-0.789,nan,nan
-26814.887186,nan,nan,0.274,0.359,-0.745,nan,nan
-26814.90662,nan,nan,0.278,0.379,-0.757,nan,nan
-26814.926055,nan,nan,0.294,0.327,-0.785,nan,nan
-26814.945489,nan,nan,0.254,0.351,-0.83,nan,nan
-26814.964924,nan,nan,0.286,0.355,-0.793,nan,nan
-26814.984358,nan,nan,0.294,0.351,-0.765,nan,nan
-26815.003793,nan,nan,0.25,0.395,-0.761,nan,nan
-26815.023228,nan,nan,0.254,0.383,-0.749,nan,nan
-26815.042662,nan,nan,0.258,0.375,-0.769,nan,nan
-26815.062097,nan,nan,0.258,0.339,-0.789,nan,nan
-26815.081531,nan,nan,0.25,0.339,-0.802,nan,nan
-26815.100966,nan,nan,0.286,0.339,-0.81,nan,nan
-26815.1204,nan,nan,0.27,0.355,-0.81,nan,nan
-26815.139835,nan,nan,0.262,0.407,-0.769,nan,nan
-26815.15927,nan,nan,0.329,0.27,-0.785,nan,nan
-26815.178704,nan,nan,0.254,0.319,-0.842,nan,nan
-26815.198139,nan,nan,0.239,0.298,-0.81,nan,nan
-26815.217573,nan,nan,0.219,0.302,-0.814,nan,nan
-26815.237008,nan,nan,0.239,0.315,-0.802,nan,nan
-26815.256442,nan,nan,0.258,0.327,-0.777,nan,nan
-26815.275877,nan,nan,0.239,0.347,-0.802,nan,nan
-26815.295312,nan,nan,0.25,0.331,-0.854,nan,nan
-26815.314746,nan,nan,0.247,0.315,-0.822,nan,nan
-26815.334181,nan,nan,0.231,0.302,-0.785,nan,nan
-26815.353615,nan,nan,0.207,0.294,-0.81,nan,nan
-26815.37305,nan,nan,0.223,0.31,-0.858,nan,nan
-26815.392484,nan,nan,0.219,0.319,-0.818,nan,nan
-26815.411919,nan,nan,0.223,0.323,-0.818,nan,nan
-26815.431354,nan,nan,0.211,0.31,-0.862,nan,nan
-26815.450788,nan,nan,0.211,0.319,-0.879,nan,nan
-26815.470223,nan,nan,0.211,0.327,-0.854,nan,nan
-26815.489657,nan,nan,0.077,0.246,-0.895,nan,nan
-26815.509092,nan,nan,0.034,0.238,-0.923,nan,nan
-26815.528526,nan,nan,0.089,0.266,-0.858,nan,nan
-26815.547961,nan,nan,0.034,0.266,-0.866,nan,nan
-26815.567396,nan,nan,0.014,0.274,-0.834,nan,nan
-26815.58683,nan,nan,0.077,0.27,-0.781,nan,nan
-26815.606265,nan,nan,0.026,0.254,-0.826,nan,nan
-26815.625699,nan,nan,-0.002,0.262,-0.919,nan,nan
-26815.645134,nan,nan,0.037,0.266,-0.919,nan,nan
-26815.664568,nan,nan,-0.018,0.27,-0.879,nan,nan
-26815.684003,nan,nan,-0.037,0.242,-0.85,nan,nan
-26815.703437,nan,nan,-0.01,0.194,-0.927,nan,nan
-26815.722872,nan,nan,-0.049,0.141,-0.959,nan,nan
-26815.742307,nan,nan,-0.065,0.153,-0.903,nan,nan
-26815.761741,nan,nan,-0.037,0.169,-0.911,nan,nan
-26815.781176,nan,nan,0.006,0.222,-0.883,nan,nan
-26815.80061,nan,nan,0.045,0.258,-0.826,nan,nan
-26815.820045,nan,nan,0.057,0.242,-0.862,nan,nan
-26815.839479,nan,nan,0.081,0.218,-0.931,nan,nan
-26815.858914,nan,nan,0.085,0.19,-0.976,nan,nan
-26815.878349,nan,nan,0.101,0.202,-0.935,nan,nan
-26815.897783,nan,nan,0.14,0.206,-0.862,nan,nan
-26815.917218,nan,nan,0.14,0.234,-0.874,nan,nan
-26815.936652,nan,nan,0.116,0.242,-0.891,nan,nan
-26815.956087,nan,nan,0.148,0.234,-0.887,nan,nan
-26815.975521,nan,nan,0.14,0.246,-0.866,nan,nan
-26815.994956,nan,nan,0.116,0.234,-0.838,nan,nan
-26816.014391,nan,nan,0.152,0.266,-0.826,nan,nan
-26816.033825,nan,nan,0.199,0.29,-0.83,nan,nan
-26816.05326,nan,nan,0.215,0.286,-0.822,nan,nan
-26816.072694,nan,nan,0.211,0.266,-0.822,nan,nan
-26816.092129,nan,nan,0.215,0.274,-0.838,nan,nan
-26816.111563,nan,nan,0.231,0.278,-0.83,nan,nan
-26816.130998,nan,nan,0.239,0.286,-0.83,nan,nan
-26816.150433,nan,nan,0.227,0.286,-0.814,nan,nan
-26816.169867,nan,nan,0.239,0.298,-0.789,nan,nan
-26816.189302,nan,nan,0.231,0.298,-0.818,nan,nan
-26816.208736,nan,nan,0.227,0.29,-0.834,nan,nan
-26816.228171,nan,nan,0.239,0.282,-0.826,nan,nan
-26816.247605,nan,nan,0.254,0.278,-0.85,nan,nan
-26816.26704,nan,nan,0.235,0.29,-0.826,nan,nan
-26816.286475,nan,nan,0.231,0.315,-0.785,nan,nan
-26816.305909,nan,nan,0.227,0.294,-0.781,nan,nan
-26816.325344,nan,nan,0.25,0.262,-0.826,nan,nan
-26816.344778,nan,nan,0.227,0.254,-0.866,nan,nan
-26816.364213,nan,nan,0.215,0.278,-0.85,nan,nan
-26816.383647,nan,nan,0.231,0.294,-0.814,nan,nan
-26816.403082,nan,nan,0.219,0.286,-0.814,nan,nan
-26816.422517,nan,nan,0.215,0.258,-0.874,nan,nan
-26816.441951,nan,nan,0.187,0.25,-0.895,nan,nan
-26816.461386,nan,nan,0.152,0.262,-0.874,nan,nan
-26816.48082,nan,nan,0.148,0.266,-0.879,nan,nan
-26816.500255,nan,nan,0.14,0.266,-0.883,nan,nan
-26816.519689,nan,nan,0.12,0.234,-0.927,nan,nan
-26816.539124,nan,nan,0.077,0.222,-0.935,nan,nan
-26816.558559,nan,nan,0.034,0.242,-0.891,nan,nan
-26816.577993,nan,nan,0.057,0.246,-0.887,nan,nan
-26816.597428,nan,nan,0.053,0.21,-0.943,nan,nan
-26816.616862,nan,nan,0.061,0.157,-0.883,nan,nan
-26816.636297,nan,nan,-0.164,0.282,-0.83,nan,nan
-26816.655731,nan,nan,-0.089,0.19,-0.85,nan,nan
-26816.675166,nan,nan,-0.101,0.157,-0.911,nan,nan
-26816.694601,nan,nan,-0.128,0.129,-0.919,nan,nan
-26816.714035,nan,nan,-0.002,0.077,-0.838,nan,nan
-26816.73347,nan,nan,-0.195,0.157,-0.951,nan,nan
-26816.752904,nan,nan,-0.144,0.19,-0.883,nan,nan
-26816.772339,nan,nan,-0.105,0.194,-0.891,nan,nan
-26816.791773,nan,nan,-0.132,0.181,-0.883,nan,nan
-26816.811208,nan,nan,-0.12,0.21,-0.874,nan,nan
-26816.830643,nan,nan,-0.179,0.165,-0.959,nan,nan
-26816.850077,nan,nan,-0.298,0.117,-0.862,nan,nan
-26816.869512,nan,nan,-0.179,0.165,-0.773,nan,nan
-26816.888946,nan,nan,-0.105,0.165,-0.879,nan,nan
-26816.908381,nan,nan,-0.16,0.141,-0.959,nan,nan
-26816.927815,nan,nan,-0.195,0.113,-1.0,nan,nan
-26816.94725,nan,nan,-0.207,0.137,-0.935,nan,nan
-26816.966685,nan,nan,-0.172,0.169,-0.895,nan,nan
-26816.986119,nan,nan,-0.16,0.161,-0.883,nan,nan
-26817.005554,nan,nan,-0.239,0.141,-0.915,nan,nan
-26817.024988,nan,nan,-0.247,0.157,-0.919,nan,nan
-26817.044423,nan,nan,-0.239,0.161,-0.911,nan,nan
-26817.063857,nan,nan,-0.25,0.181,-0.874,nan,nan
-26817.083292,nan,nan,-0.247,0.198,-0.834,nan,nan
-26817.102727,nan,nan,-0.235,0.194,-0.85,nan,nan
-26817.122161,nan,nan,-0.227,0.169,-0.907,nan,nan
-26817.141596,nan,nan,-0.254,0.125,-0.959,nan,nan
-26817.16103,nan,nan,-0.25,0.129,-0.927,nan,nan
-26817.180465,nan,nan,-0.235,0.153,-0.891,nan,nan
-26817.199899,nan,nan,-0.262,0.153,-0.85,nan,nan
-26817.219334,nan,nan,-0.274,0.085,-0.895,nan,nan
-26817.238769,nan,nan,-0.243,0.109,-0.939,nan,nan
-26817.258203,nan,nan,-0.215,0.129,-0.964,nan,nan
-26817.277638,nan,nan,-0.27,0.149,-0.931,nan,nan
-26817.297072,nan,nan,-0.239,0.169,-0.887,nan,nan
-26817.316507,nan,nan,-0.266,0.153,-0.866,nan,nan
-26817.335941,nan,nan,-0.25,0.145,-0.87,nan,nan
-26817.355376,nan,nan,-0.227,0.165,-0.87,nan,nan
-26817.374811,nan,nan,-0.247,0.153,-0.907,nan,nan
-26817.394245,nan,nan,-0.254,0.137,-0.895,nan,nan
-26817.41368,nan,nan,-0.278,0.125,-0.923,nan,nan
-26817.433114,nan,nan,-0.25,0.133,-0.911,nan,nan
-26817.452549,nan,nan,-0.239,0.141,-0.899,nan,nan
-26817.471983,nan,nan,-0.235,0.141,-0.923,nan,nan
-26817.491418,nan,nan,-0.27,0.125,-0.883,nan,nan
-26817.510853,nan,nan,-0.262,0.125,-0.854,nan,nan
-26817.530287,nan,nan,-0.262,0.113,-0.899,nan,nan
-26817.549722,nan,nan,-0.223,0.137,-0.964,nan,nan
-26817.569156,nan,nan,-0.243,0.165,-0.911,nan,nan
-26817.588591,nan,nan,-0.254,0.157,-0.879,nan,nan
-26817.608025,nan,nan,-0.262,0.133,-0.895,nan,nan
-26817.62746,nan,nan,-0.254,0.133,-0.895,nan,nan
-26817.646895,nan,nan,-0.247,0.141,-0.931,nan,nan
-26817.666329,nan,nan,-0.302,0.141,-0.907,nan,nan
-26817.685764,nan,nan,-0.254,0.121,-0.866,nan,nan
-26817.705198,nan,nan,-0.258,0.145,-0.903,nan,nan
-26817.724633,nan,nan,-0.274,0.129,-0.919,nan,nan
-26817.744067,nan,nan,-0.266,0.117,-0.903,nan,nan
-26817.763502,nan,nan,-0.302,0.153,-0.862,nan,nan
-26817.782937,nan,nan,-0.266,0.129,-0.854,nan,nan
-26817.802371,nan,nan,-0.243,0.157,-0.895,nan,nan
-26817.821806,nan,nan,-0.286,0.113,-0.939,nan,nan
-26817.84124,nan,nan,-0.318,0.117,-0.874,nan,nan
-26817.860675,nan,nan,-0.302,0.105,-0.854,nan,nan
-26817.880109,nan,nan,-0.25,0.125,-0.891,nan,nan
-26817.899544,nan,nan,-0.258,0.117,-0.959,nan,nan
-26817.918979,nan,nan,-0.286,0.105,-0.943,nan,nan
-26817.938413,nan,nan,-0.294,0.097,-0.911,nan,nan
-26817.957848,nan,nan,-0.286,0.129,-0.866,nan,nan
-26817.977282,nan,nan,-0.254,0.149,-0.83,nan,nan
-26817.996717,nan,nan,-0.247,0.133,-0.842,nan,nan
-26818.016151,nan,nan,-0.254,0.097,-0.874,nan,nan
-26818.035586,nan,nan,-0.282,0.173,-0.826,nan,nan
-26818.055021,nan,nan,-0.215,0.137,-0.818,nan,nan
-26818.074455,nan,nan,-0.29,0.089,-0.862,nan,nan
-26818.09389,nan,nan,-0.27,0.04,-0.907,nan,nan
-26818.113324,nan,nan,-0.16,0.04,-1.024,nan,nan
-26818.132759,nan,nan,-0.179,0.056,-1.032,nan,nan
-26818.152193,nan,nan,-0.199,0.089,-0.968,nan,nan
-26818.171628,nan,nan,-0.187,0.121,-0.935,nan,nan
-26818.191063,nan,nan,-0.207,0.101,-0.891,nan,nan
-26818.210497,nan,nan,-0.235,0.056,-0.866,nan,nan
-26818.229932,nan,nan,-0.183,0.081,-0.951,nan,nan
-26818.249366,nan,nan,-0.116,0.109,-0.976,nan,nan
-26818.268801,nan,nan,-0.164,0.097,-0.955,nan,nan
-26818.288235,nan,nan,-0.172,0.105,-0.972,nan,nan
-26818.30767,nan,nan,-0.128,0.125,-0.964,nan,nan
-26818.327104,nan,nan,-0.128,0.165,-0.915,nan,nan
-26818.346539,nan,nan,-0.089,0.185,-0.87,nan,nan
-26818.365974,nan,nan,-0.061,0.169,-0.887,nan,nan
-26818.385408,nan,nan,-0.097,0.165,-0.887,nan,nan
-26818.404843,nan,nan,-0.124,0.101,-0.87,nan,nan
-26818.424277,nan,nan,-0.183,0.056,-0.915,nan,nan
-26818.443712,nan,nan,-0.136,0.097,-0.895,nan,nan
-26818.463146,nan,nan,-0.03,0.161,-0.838,nan,nan
-26818.482581,nan,nan,-0.045,0.165,-0.87,nan,nan
-26818.502016,nan,nan,-0.053,0.177,-0.895,nan,nan
-26818.52145,nan,nan,-0.03,0.153,-0.935,nan,nan
-26818.540885,nan,nan,-0.037,0.125,-0.98,nan,nan
-26818.560319,nan,nan,-0.026,0.153,-0.927,nan,nan
-26818.579754,nan,nan,0.034,0.161,-0.899,nan,nan
-26818.599188,nan,nan,0.014,0.141,-0.911,nan,nan
-26818.618623,nan,nan,-0.026,0.101,-0.959,nan,nan
-26818.638058,nan,nan,-0.006,0.077,-0.939,nan,nan
-26818.657492,nan,nan,0.01,0.097,-0.947,nan,nan
-26818.676927,nan,nan,0.03,0.093,-0.943,nan,nan
-26818.696361,nan,nan,0.018,0.113,-0.895,nan,nan
-26818.715796,nan,nan,0.03,0.109,-0.887,nan,nan
-26818.73523,nan,nan,0.057,0.105,-0.919,nan,nan
-26818.754665,nan,nan,0.073,0.101,-0.951,nan,nan
-26818.7741,nan,nan,0.093,0.113,-0.939,nan,nan
-26818.793534,nan,nan,0.108,0.133,-0.907,nan,nan
-26818.812969,nan,nan,0.128,0.133,-0.907,nan,nan
-26818.832403,nan,nan,0.168,0.129,-0.923,nan,nan
-26818.851838,nan,nan,0.231,0.149,-0.874,nan,nan
-26818.871272,nan,nan,0.235,0.149,-0.81,nan,nan
-26818.890707,nan,nan,0.235,0.133,-0.822,nan,nan
-26818.910142,nan,nan,0.282,0.073,-0.785,nan,nan
-26818.915039,-749.3,-23.2,nan,nan,nan,-23.5,nan
-26818.929576,nan,nan,0.247,0.117,-0.866,nan,nan
-26818.949011,nan,nan,0.369,0.23,-0.899,nan,nan
-26818.968445,nan,nan,0.369,0.157,-0.773,nan,nan
-26818.98788,nan,nan,0.377,0.161,-0.806,nan,nan
-26819.007314,nan,nan,0.337,0.161,-0.895,nan,nan
-26819.026749,nan,nan,0.274,0.149,-0.903,nan,nan
-26819.046184,nan,nan,0.27,0.161,-0.834,nan,nan
-26819.065618,nan,nan,0.239,0.161,-0.838,nan,nan
-26819.085053,nan,nan,0.199,0.137,-0.923,nan,nan
-26819.104487,nan,nan,0.128,0.101,-0.915,nan,nan
-26819.123922,nan,nan,0.136,0.125,-0.874,nan,nan
-26819.143356,nan,nan,0.128,0.117,-0.895,nan,nan
-26819.162791,nan,nan,0.041,0.081,-0.911,nan,nan
-26819.182226,nan,nan,0.045,0.073,-0.911,nan,nan
-26819.20166,nan,nan,0.049,0.081,-0.943,nan,nan
-26819.221095,nan,nan,-0.018,0.06,-0.959,nan,nan
-26819.240529,nan,nan,-0.069,0.02,-0.943,nan,nan
-26819.259964,nan,nan,-0.132,0.02,-0.931,nan,nan
-26819.279398,nan,nan,-0.132,-0.024,-0.923,nan,nan
-26819.298833,nan,nan,-0.187,-0.012,-0.959,nan,nan
-26819.318268,nan,nan,-0.215,-0.032,-0.931,nan,nan
-26819.337702,nan,nan,-0.215,-0.016,-0.927,nan,nan
-26819.357137,nan,nan,-0.203,-0.012,-0.887,nan,nan
-26819.376571,nan,nan,-0.243,-0.028,-0.879,nan,nan
-26819.396006,nan,nan,-0.262,-0.028,-0.866,nan,nan
-26819.41544,nan,nan,-0.243,-0.008,-0.923,nan,nan
-26819.434875,nan,nan,-0.258,0.004,-0.927,nan,nan
-26819.45431,nan,nan,-0.286,0.008,-0.887,nan,nan
-26819.473744,nan,nan,-0.266,-0.008,-0.955,nan,nan
-26819.493179,nan,nan,-0.29,-0.048,-0.915,nan,nan
-26819.512613,nan,nan,-0.329,-0.048,-0.854,nan,nan
-26819.532048,nan,nan,-0.247,-0.016,-0.911,nan,nan
-26819.551482,nan,nan,-0.298,-0.012,-0.899,nan,nan
-26819.570917,nan,nan,-0.286,-0.0,-0.879,nan,nan
-26819.590352,nan,nan,-0.266,-0.0,-0.907,nan,nan
-26819.609786,nan,nan,-0.341,-0.02,-0.907,nan,nan
-26819.629221,nan,nan,-0.345,-0.04,-0.874,nan,nan
-26819.648655,nan,nan,-0.341,-0.016,-0.798,nan,nan
-26819.66809,nan,nan,-0.314,-0.004,-0.895,nan,nan
-26819.687524,nan,nan,-0.349,0.004,-0.907,nan,nan
-26819.706959,nan,nan,-0.365,-0.008,-0.927,nan,nan
-26819.726394,nan,nan,-0.377,-0.024,-0.931,nan,nan
-26819.745828,nan,nan,-0.396,-0.004,-0.85,nan,nan
-26819.765263,nan,nan,-0.44,0.044,-0.834,nan,nan
-26819.784697,nan,nan,-0.389,0.008,-0.818,nan,nan
-26819.804132,nan,nan,-0.393,-0.02,-0.781,nan,nan
-26819.823566,nan,nan,-0.432,-0.02,-0.785,nan,nan
-26819.843001,nan,nan,-0.412,0.012,-0.806,nan,nan
-26819.862436,nan,nan,-0.369,0.028,-0.789,nan,nan
-26819.88187,nan,nan,-0.31,0.012,-0.798,nan,nan
-26819.901305,nan,nan,-0.29,0.008,-0.777,nan,nan
-26819.920739,nan,nan,-0.215,0.008,-0.793,nan,nan
-26819.940174,nan,nan,-0.262,-0.0,-0.939,nan,nan
-26819.959608,nan,nan,-0.132,0.028,-0.931,nan,nan
-26819.979043,nan,nan,-0.282,-0.073,-0.984,nan,nan
-26819.998478,nan,nan,-0.294,0.052,-0.858,nan,nan
-26820.017912,nan,nan,-0.247,0.06,-0.793,nan,nan
-26820.037347,nan,nan,-0.262,0.004,-0.757,nan,nan
-26820.056781,nan,nan,-0.306,-0.056,-0.648,nan,nan
-26820.076216,nan,nan,-0.302,0.004,-0.749,nan,nan
-26820.09565,nan,nan,-0.432,-0.036,-0.842,nan,nan
-26820.115085,nan,nan,-0.538,0.004,-0.903,nan,nan
-26820.13452,nan,nan,-0.373,-0.093,-1.125,nan,nan
-26820.153954,nan,nan,-0.377,-0.056,-1.073,nan,nan
-26820.173389,nan,nan,-0.436,-0.109,-0.943,nan,nan
-26820.192823,nan,nan,-0.306,-0.097,-0.927,nan,nan
