Time-stamp,Atmospheric pressure (Bar),Accel_x,Accel_y,Accel_z,Temperature (°C),Unnamed:6,Unnamed:7
-55805.208249,nan,nan,-0.105,-0.051,-0.947,nan,nan
-55805.248794,nan,nan,-0.109,-0.059,-0.947,nan,nan
-55805.289339,nan,nan,-0.105,-0.059,-0.947,nan,nan
-55805.329884,nan,nan,-0.101,-0.059,-0.947,nan,nan
-55805.370429,nan,nan,-0.101,-0.051,-0.947,nan,nan
-55805.410974,nan,nan,-0.101,-0.055,-0.952,nan,nan
-55805.451519,nan,nan,-0.105,-0.055,-0.952,nan,nan
-55805.492063,nan,nan,-0.105,-0.059,-0.947,nan,nan
-55805.532608,nan,nan,-0.101,-0.051,-0.956,nan,nan
-55805.573153,nan,nan,-0.105,-0.055,-0.952,nan,nan
-55805.613698,nan,nan,-0.101,-0.051,-0.947,nan,nan
-55805.654243,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55805.694788,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55805.735333,nan,nan,-0.101,-0.055,-0.943,nan,nan
-55805.775878,nan,nan,-0.105,-0.059,-0.947,nan,nan
-55805.816423,nan,nan,-0.105,-0.059,-0.943,nan,nan
-55805.856968,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55805.897513,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55805.938058,nan,nan,-0.101,-0.055,-0.947,nan,nan
-55805.978603,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55806.019147,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55806.059692,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55806.100237,nan,nan,-0.109,-0.051,-0.947,nan,nan
-55806.140782,nan,nan,-0.101,-0.051,-0.947,nan,nan
-55806.181327,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55806.221872,nan,nan,-0.105,-0.051,-0.947,nan,nan
-55806.262417,nan,nan,-0.101,-0.055,-0.947,nan,nan
-55806.302962,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55806.343507,nan,nan,-0.101,-0.051,-0.952,nan,nan
-55806.384052,nan,nan,-0.101,-0.051,-0.947,nan,nan
-55806.424597,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55806.465142,nan,nan,-0.109,-0.055,-0.947,nan,nan
-55806.505687,nan,nan,-0.097,-0.051,-0.943,nan,nan
-55806.546231,nan,nan,-0.105,-0.055,-0.952,nan,nan
-55806.586776,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55806.627321,nan,nan,-0.105,-0.051,-0.947,nan,nan
-55806.667866,nan,nan,-0.105,-0.051,-0.947,nan,nan
-55806.708411,nan,nan,-0.101,-0.051,-0.952,nan,nan
-55806.748956,nan,nan,-0.105,-0.051,-0.947,nan,nan
-55806.789501,nan,nan,-0.109,-0.055,-0.952,nan,nan
-55806.830046,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55806.870591,nan,nan,-0.101,-0.046,-0.952,nan,nan
-55806.911136,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55806.951681,nan,nan,-0.101,-0.051,-0.952,nan,nan
-55806.992226,nan,nan,-0.101,-0.051,-0.947,nan,nan
-55807.032771,nan,nan,-0.101,-0.055,-0.947,nan,nan
-55807.073315,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55807.11386,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55807.154405,nan,nan,-0.105,-0.059,-0.947,nan,nan
-55807.19495,nan,nan,-0.101,-0.051,-0.947,nan,nan
-55807.235495,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55807.27604,nan,nan,-0.101,-0.051,-0.952,nan,nan
-55807.316585,nan,nan,-0.101,-0.055,-0.947,nan,nan
-55807.35713,nan,nan,-0.105,-0.055,-0.952,nan,nan
-55807.397675,nan,nan,-0.097,-0.059,-0.943,nan,nan
-55807.43822,nan,nan,-0.097,-0.055,-0.943,nan,nan
-55807.478765,nan,nan,-0.101,-0.051,-0.943,nan,nan
-55807.51931,nan,nan,-0.101,-0.055,-0.952,nan,nan
-55807.559854,nan,nan,-0.105,-0.051,-0.947,nan,nan
-55807.600399,nan,nan,-0.105,-0.051,-0.943,nan,nan
-55807.640944,nan,nan,-0.101,-0.055,-0.947,nan,nan
-55807.681489,nan,nan,-0.105,-0.051,-0.947,nan,nan
-55807.722034,nan,nan,-0.105,-0.059,-0.952,nan,nan
-55807.762579,nan,nan,-0.105,-0.055,-0.952,nan,nan
-55807.803124,nan,nan,-0.101,-0.055,-0.947,nan,nan
-55807.843669,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55807.884214,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55807.924759,nan,nan,-0.109,-0.055,-0.943,nan,nan
-55807.965304,nan,nan,-0.105,-0.055,-0.943,nan,nan
-55808.005849,nan,nan,-0.109,-0.055,-0.947,nan,nan
-55808.046394,nan,nan,-0.105,-0.059,-0.947,nan,nan
-55808.086938,nan,nan,-0.101,-0.051,-0.952,nan,nan
-55808.127483,nan,nan,-0.101,-0.051,-0.952,nan,nan
-55808.168028,nan,nan,-0.105,-0.055,-0.952,nan,nan
-55808.208573,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55808.249118,nan,nan,-0.109,-0.055,-0.952,nan,nan
-55808.289663,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55808.330208,nan,nan,-0.101,-0.051,-0.939,nan,nan
-55808.370753,nan,nan,-0.105,-0.055,-0.947,nan,nan
-55808.411298,nan,nan,-0.105,-0.051,-0.947,nan,nan
-55808.451843,nan,nan,-0.101,-0.051,-0.947,nan,nan
-55808.492388,nan,nan,-0.105,-0.055,-0.956,nan,nan
-55808.532933,nan,nan,-0.051,-0.03,-0.956,nan,nan
-55808.573478,nan,nan,-0.004,-0.034,-0.947,nan,nan
-55808.614022,nan,nan,-0.039,0.004,-0.96,nan,nan
-55808.654567,nan,nan,-0.086,-0.072,-1.04,nan,nan
-55808.695112,nan,nan,-0.047,-0.211,-1.513,nan,nan
-55808.735657,nan,nan,-0.0,-0.24,-1.356,nan,nan
-55808.776202,nan,nan,0.23,-0.156,-1.097,nan,nan
-55808.816747,nan,nan,0.113,-0.342,-1.275,nan,nan
-55808.857292,nan,nan,0.623,-0.46,-1.0,nan,nan
-55808.897837,nan,nan,0.665,-0.549,-1.044,nan,nan
-55808.938382,nan,nan,0.525,-0.443,-0.952,nan,nan
-55808.978927,nan,nan,0.202,-0.042,-0.685,nan,nan
-55809.019472,nan,nan,-0.518,0.249,-0.56,nan,nan
-55809.060017,nan,nan,-0.833,0.228,-0.523,nan,nan
-55809.100562,nan,nan,-0.817,0.097,-0.826,nan,nan
-55809.141106,nan,nan,-0.903,-0.059,-0.996,nan,nan
-55809.181651,nan,nan,-0.56,-0.38,-0.891,nan,nan
-55809.222196,nan,nan,-0.432,-0.646,-0.6,nan,nan
-55809.262741,nan,nan,-0.381,-0.321,-0.903,nan,nan
-55809.303286,nan,nan,-0.245,-0.181,-0.952,nan,nan
-55809.343831,nan,nan,0.016,-0.051,-0.899,nan,nan
-55809.384376,nan,nan,-0.156,-0.122,-0.939,nan,nan
-55809.424921,nan,nan,-0.533,-0.443,-0.964,nan,nan
-55809.465466,nan,nan,-0.191,-0.177,-0.895,nan,nan
-55809.506011,nan,nan,-0.374,-0.304,-1.004,nan,nan
-55809.546556,nan,nan,-0.245,-0.025,-0.842,nan,nan
-55809.587101,nan,nan,-0.206,-0.038,-0.81,nan,nan
-55809.627646,nan,nan,-0.362,-0.338,-0.939,nan,nan
-55809.66819,nan,nan,-0.136,-0.148,-0.992,nan,nan
-55809.708735,nan,nan,-0.132,-0.013,-0.952,nan,nan
-55809.74928,nan,nan,-0.272,-0.181,-0.988,nan,nan
-55809.789825,nan,nan,-0.288,-0.156,-0.927,nan,nan
-55809.83037,nan,nan,-0.237,-0.055,-0.818,nan,nan
-55809.870915,nan,nan,-0.28,-0.173,-0.939,nan,nan
-55809.91146,nan,nan,-0.265,-0.249,-0.964,nan,nan
-55809.952005,nan,nan,-0.183,-0.207,-1.02,nan,nan
-55809.99255,nan,nan,-0.218,-0.127,-0.871,nan,nan
-55810.033095,nan,nan,-0.253,-0.169,-0.887,nan,nan
-55810.07364,nan,nan,-0.296,-0.063,-0.85,nan,nan
-55810.114185,nan,nan,-0.261,-0.139,-0.996,nan,nan
-55810.154729,nan,nan,-0.323,-0.093,-0.879,nan,nan
-55810.195274,nan,nan,-0.218,-0.165,-0.947,nan,nan
-55810.235819,nan,nan,-0.358,-0.177,-0.85,nan,nan
-55810.276364,nan,nan,-0.152,-0.131,-0.968,nan,nan
-55810.316909,nan,nan,-0.202,-0.16,-0.923,nan,nan
-55810.357454,nan,nan,-0.233,-0.215,-0.875,nan,nan
-55810.397999,nan,nan,-0.128,-0.35,-1.02,nan,nan
-55810.438544,nan,nan,-0.093,-0.03,-1.016,nan,nan
-55810.479089,nan,nan,-0.276,-0.16,-0.919,nan,nan
-55810.519634,nan,nan,-0.191,-0.097,-0.919,nan,nan
-55810.560179,nan,nan,-0.175,0.051,-0.826,nan,nan
-55810.600724,nan,nan,-0.292,-0.038,-0.871,nan,nan
-55810.641269,nan,nan,-0.226,-0.042,-0.943,nan,nan
-55810.681813,nan,nan,-0.249,-0.186,-0.947,nan,nan
-55810.722358,nan,nan,-0.366,-0.177,-0.907,nan,nan
-55810.762903,nan,nan,-0.214,-0.042,-0.923,nan,nan
-55810.803448,nan,nan,-0.218,-0.118,-1.097,nan,nan
-55810.843993,nan,nan,-0.276,-0.093,-0.915,nan,nan
-55810.884538,nan,nan,-0.21,-0.076,-0.903,nan,nan
-55810.925083,nan,nan,-0.198,-0.072,-0.919,nan,nan
-55810.965628,nan,nan,-0.222,-0.101,-0.887,nan,nan
-55811.006173,nan,nan,-0.163,-0.059,-0.907,nan,nan
-55811.046718,nan,nan,-0.167,-0.059,-0.956,nan,nan
-55811.087263,nan,nan,-0.136,-0.046,-1.057,nan,nan
-55811.127808,nan,nan,-0.171,0.008,-0.919,nan,nan
-55811.168353,nan,nan,-0.241,-0.038,-0.907,nan,nan
-55811.208897,nan,nan,-0.202,-0.0,-0.899,nan,nan
-55811.249442,nan,nan,-0.074,0.072,-0.992,nan,nan
-55811.289987,nan,nan,-0.296,-0.152,-0.907,nan,nan
-55811.330532,nan,nan,-0.257,-0.055,-0.947,nan,nan
-55811.371077,nan,nan,-0.198,-0.004,-0.903,nan,nan
-55811.411622,nan,nan,-0.222,-0.055,-0.931,nan,nan
-55811.452167,nan,nan,-0.195,-0.042,-0.939,nan,nan
-55811.492712,nan,nan,-0.198,-0.046,-0.996,nan,nan
-55811.533257,nan,nan,-0.241,-0.004,-0.903,nan,nan
-55811.573802,nan,nan,-0.175,0.034,-0.911,nan,nan
-55811.614347,nan,nan,-0.198,-0.004,-0.939,nan,nan
-55811.654892,nan,nan,-0.206,0.042,-0.899,nan,nan
-55811.695437,nan,nan,-0.233,-0.063,-0.984,nan,nan
-55811.735981,nan,nan,-0.21,-0.021,-0.943,nan,nan
-55811.776526,nan,nan,-0.21,-0.013,-0.968,nan,nan
-55811.817071,nan,nan,-0.241,-0.0,-0.919,nan,nan
-55811.857616,nan,nan,-0.222,0.008,-0.919,nan,nan
-55811.898161,nan,nan,-0.21,0.004,-0.935,nan,nan
-55811.938706,nan,nan,-0.218,0.03,-0.907,nan,nan
-55811.979251,nan,nan,-0.237,0.008,-0.891,nan,nan
-55812.019796,nan,nan,-0.233,-0.025,-0.919,nan,nan
-55812.060341,nan,nan,-0.265,-0.105,-0.964,nan,nan
-55812.100886,nan,nan,-0.206,-0.008,-0.96,nan,nan
-55812.141431,nan,nan,-0.23,0.013,-0.911,nan,nan
-55812.181976,nan,nan,-0.233,-0.013,-0.931,nan,nan
-55812.222521,nan,nan,-0.175,-0.013,-0.939,nan,nan
-55812.263065,nan,nan,-0.163,0.017,-0.968,nan,nan
-55812.30361,nan,nan,-0.288,-0.105,-0.919,nan,nan
-55812.344155,nan,nan,-0.195,-0.059,-0.919,nan,nan
-55812.3847,nan,nan,-0.097,-0.034,-0.895,nan,nan
-55812.425245,nan,nan,-0.156,-0.11,-0.984,nan,nan
-55812.46579,nan,nan,-0.093,-0.072,-1.065,nan,nan
-55812.506335,nan,nan,-0.089,-0.0,-1.0,nan,nan
-55812.54688,nan,nan,-0.171,-0.017,-0.907,nan,nan
-55812.587425,nan,nan,-0.128,0.025,-0.911,nan,nan
-55812.62797,nan,nan,-0.163,-0.017,-0.927,nan,nan
-55812.668515,nan,nan,-0.187,-0.046,-0.96,nan,nan
-55812.70906,nan,nan,-0.206,-0.068,-0.915,nan,nan
-55812.749604,nan,nan,-0.121,-0.042,-1.044,nan,nan
-55812.790149,nan,nan,-0.128,-0.017,-0.96,nan,nan
-55812.830694,nan,nan,-0.187,-0.03,-0.952,nan,nan
-55812.871239,nan,nan,-0.28,-0.076,-0.895,nan,nan
-55812.911784,nan,nan,-0.218,-0.089,-0.935,nan,nan
-55812.952329,nan,nan,-0.167,-0.046,-0.927,nan,nan
-55812.992874,nan,nan,-0.183,-0.063,-0.952,nan,nan
-55813.033419,nan,nan,-0.218,-0.055,-0.923,nan,nan
-55813.073964,nan,nan,-0.206,-0.08,-0.956,nan,nan
-55813.114509,nan,nan,-0.113,-0.03,-0.939,nan,nan
-55813.155054,nan,nan,0.039,0.16,-0.846,nan,nan
-55813.195599,nan,nan,0.167,0.215,-0.919,nan,nan
-55813.236144,nan,nan,0.152,0.181,-0.931,nan,nan
-55813.276688,nan,nan,0.148,0.173,-0.915,nan,nan
-55813.317233,nan,nan,0.152,0.19,-0.863,nan,nan
-55813.357778,nan,nan,0.105,0.131,-0.871,nan,nan
-55813.398323,nan,nan,0.051,0.135,-0.83,nan,nan
-55813.438868,nan,nan,-0.035,0.131,-0.838,nan,nan
-55813.479413,nan,nan,-0.101,0.097,-0.972,nan,nan
-55813.519958,nan,nan,-0.128,0.089,-1.028,nan,nan
-55813.560503,nan,nan,-0.163,0.076,-0.996,nan,nan
-55813.601048,nan,nan,-0.132,0.11,-1.016,nan,nan
-55813.641593,nan,nan,-0.136,0.127,-1.004,nan,nan
-55813.682138,nan,nan,-0.191,0.076,-1.0,nan,nan
-55813.722683,nan,nan,-0.167,0.046,-1.02,nan,nan
-55813.763228,nan,nan,-0.187,0.034,-0.98,nan,nan
-55813.803772,nan,nan,-0.163,0.093,-0.935,nan,nan
-55813.844317,nan,nan,-0.167,0.034,-0.968,nan,nan
-55813.884862,nan,nan,-0.202,-0.046,-0.992,nan,nan
-55813.925407,nan,nan,-0.284,-0.072,-1.012,nan,nan
-55813.965952,nan,nan,-0.342,-0.055,-0.984,nan,nan
-55814.006497,nan,nan,-0.195,0.034,-0.919,nan,nan
-55814.047042,nan,nan,-0.401,-0.122,-0.855,nan,nan
-55814.087587,nan,nan,-0.868,-0.899,-1.283,nan,nan
-55814.128132,nan,nan,-0.331,-0.35,-0.43,nan,nan
-55814.168677,nan,nan,-0.175,-0.072,-0.64,nan,nan
-55814.209222,nan,nan,-0.813,-0.177,-0.693,nan,nan
-55814.249767,nan,nan,-0.926,-0.397,-1.061,nan,nan
-55814.290312,nan,nan,-0.735,-0.059,-0.592,nan,nan
-55814.330856,nan,nan,-0.914,0.439,-0.418,nan,nan
-55814.371401,nan,nan,-0.743,0.219,-0.576,nan,nan
-55814.411946,nan,nan,-0.7,-0.068,-0.673,nan,nan
-55814.452491,nan,nan,-0.914,-0.059,-0.653,nan,nan
-55814.493036,nan,nan,-1.0,-0.004,-0.596,nan,nan
-55814.533581,nan,nan,-0.872,-0.076,-0.503,nan,nan
-55814.574126,nan,nan,-0.875,0.004,-0.471,nan,nan
-55814.614671,nan,nan,-0.856,0.068,-0.459,nan,nan
-55814.655216,nan,nan,-0.833,0.076,-0.451,nan,nan
-55814.695761,nan,nan,-0.868,0.165,-0.394,nan,nan
-55814.736306,nan,nan,-0.903,0.127,-0.228,nan,nan
-55814.776851,nan,nan,-0.875,0.025,-0.212,nan,nan
-55814.817396,nan,nan,-1.093,0.097,-0.261,nan,nan
-55814.85794,nan,nan,-1.241,0.19,-0.313,nan,nan
-55814.898485,nan,nan,-1.288,0.316,-0.147,nan,nan
-55814.93903,nan,nan,-1.082,0.274,-0.03,nan,nan
-55814.979575,nan,nan,-0.856,0.456,0.095,nan,nan
-55815.02012,nan,nan,-0.576,0.532,0.552,nan,nan
-55815.060665,nan,nan,-0.716,0.713,0.374,nan,nan
-55815.10121,nan,nan,-0.864,0.81,0.273,nan,nan
-55815.141755,nan,nan,-0.685,0.654,0.305,nan,nan
-55815.1823,nan,nan,-0.755,0.721,0.337,nan,nan
-55815.222845,nan,nan,-0.786,0.755,0.422,nan,nan
-55815.26339,nan,nan,-0.747,0.523,0.475,nan,nan
-55815.303935,nan,nan,-0.521,0.477,0.535,nan,nan
-55815.344479,nan,nan,-0.658,0.447,0.499,nan,nan
-55815.385024,nan,nan,-0.809,0.608,0.317,nan,nan
-55815.425569,nan,nan,-0.872,0.574,0.313,nan,nan
-55815.466114,nan,nan,-0.661,0.443,0.45,nan,nan
-55815.506659,nan,nan,-0.767,0.532,0.398,nan,nan
-55815.547204,nan,nan,-0.798,0.671,0.362,nan,nan
-55815.587749,nan,nan,-0.677,0.595,0.471,nan,nan
-55815.628294,nan,nan,-0.774,0.705,0.398,nan,nan
-55815.668839,nan,nan,-0.798,0.738,0.39,nan,nan
-55815.709384,nan,nan,-0.767,0.612,0.406,nan,nan
-55815.749929,nan,nan,-0.444,0.586,0.705,nan,nan
-55815.790474,nan,nan,-0.685,0.65,0.406,nan,nan
-55815.831019,nan,nan,-0.883,0.658,0.095,nan,nan
-55815.871563,nan,nan,-0.922,0.721,0.119,nan,nan
-55815.912108,nan,nan,-0.798,0.662,0.301,nan,nan
-55815.952653,nan,nan,-0.704,0.658,0.273,nan,nan
-55815.993198,nan,nan,-0.844,0.726,0.265,nan,nan
-55816.033743,nan,nan,-0.79,0.721,0.277,nan,nan
-55816.074288,nan,nan,-0.689,0.709,0.289,nan,nan
-55816.114833,nan,nan,-0.774,0.717,0.204,nan,nan
-55816.155378,nan,nan,-0.646,0.802,0.188,nan,nan
-55816.195923,nan,nan,-0.65,0.658,0.313,nan,nan
-55816.236468,nan,nan,-0.829,0.776,0.119,nan,nan
-55816.277013,nan,nan,-0.603,0.793,0.273,nan,nan
-55816.317558,nan,nan,-0.623,0.776,0.277,nan,nan
-55816.358103,nan,nan,-0.611,0.768,0.261,nan,nan
-55816.398647,nan,nan,-0.681,0.789,0.224,nan,nan
-55816.439192,nan,nan,-0.634,0.802,0.386,nan,nan
-55816.479737,nan,nan,-0.63,0.747,0.378,nan,nan
-55816.520282,nan,nan,-0.642,0.747,0.37,nan,nan
-55816.560827,nan,nan,-0.638,0.73,0.406,nan,nan
-55816.601372,nan,nan,-0.63,0.679,0.378,nan,nan
-55816.641917,nan,nan,-0.704,0.705,0.414,nan,nan
-55816.682462,nan,nan,-0.72,0.646,0.362,nan,nan
-55816.723007,nan,nan,-0.751,0.65,0.317,nan,nan
-55816.763552,nan,nan,-0.778,0.793,0.329,nan,nan
-55816.804097,nan,nan,-0.782,0.717,0.382,nan,nan
-55816.844642,nan,nan,-0.887,0.852,0.156,nan,nan
-55816.885187,nan,nan,-0.809,0.7,0.236,nan,nan
-55816.925731,nan,nan,-0.724,0.426,0.139,nan,nan
-55816.966276,nan,nan,-0.724,0.354,0.046,nan,nan
-55817.006821,nan,nan,-0.72,0.532,-0.168,nan,nan
-55817.047366,nan,nan,-0.619,0.435,0.022,nan,nan
-55817.087911,nan,nan,-0.665,0.764,0.285,nan,nan
-55817.128456,nan,nan,-0.759,0.797,0.37,nan,nan
-55817.169001,nan,nan,-0.794,0.932,0.261,nan,nan
-55817.209546,nan,nan,-0.533,0.827,0.067,nan,nan
-55817.250091,nan,nan,-0.685,1.03,0.196,nan,nan
-55817.290636,nan,nan,-0.591,1.017,0.063,nan,nan
-55817.331181,nan,nan,-0.401,0.831,-0.099,nan,nan
-55817.371726,nan,nan,-0.288,0.861,0.055,nan,nan
-55817.412271,nan,nan,-0.237,0.797,-0.091,nan,nan
-55817.452815,nan,nan,-0.206,0.726,-0.091,nan,nan
-55817.49336,nan,nan,-0.257,1.312,-0.156,nan,nan
-55817.533905,nan,nan,-0.307,0.949,-0.333,nan,nan
-55817.57445,nan,nan,-0.331,0.721,-0.459,nan,nan
-55817.614995,nan,nan,-0.237,0.827,-0.374,nan,nan
-55817.65554,nan,nan,-0.319,0.89,-0.329,nan,nan
-55817.696085,nan,nan,-0.354,0.979,-0.43,nan,nan
-55817.73663,nan,nan,-0.265,0.882,-0.305,nan,nan
-55817.777175,nan,nan,-0.385,0.907,-0.442,nan,nan
-55817.81772,nan,nan,-0.381,0.84,-0.446,nan,nan
-55817.858265,nan,nan,-0.342,0.819,-0.305,nan,nan
-55817.89881,nan,nan,-0.315,0.903,-0.244,nan,nan
-55817.939354,nan,nan,-0.374,0.84,-0.394,nan,nan
-55817.979899,nan,nan,-0.416,0.734,-0.438,nan,nan
-55818.020444,nan,nan,-0.401,0.827,-0.317,nan,nan
-55818.060989,nan,nan,-0.432,0.932,-0.192,nan,nan
-55818.101534,nan,nan,-0.409,0.937,-0.115,nan,nan
-55818.142079,nan,nan,-0.444,0.958,-0.115,nan,nan
-55818.182624,nan,nan,-0.506,0.932,-0.139,nan,nan
-55818.223169,nan,nan,-0.409,0.886,-0.014,nan,nan
-55818.263714,nan,nan,-0.416,0.894,0.026,nan,nan
-55818.304259,nan,nan,-0.463,0.928,0.034,nan,nan
-55818.344804,nan,nan,-0.424,0.89,0.014,nan,nan
-55818.385349,nan,nan,-0.455,0.941,0.006,nan,nan
-55818.425894,nan,nan,-0.498,0.869,-0.03,nan,nan
-55818.466438,nan,nan,-0.482,0.869,-0.099,nan,nan
-55818.506983,nan,nan,-0.498,0.928,0.01,nan,nan
-55818.547528,nan,nan,-0.42,0.907,0.022,nan,nan
-55818.588073,nan,nan,-0.409,0.937,0.051,nan,nan
-55818.628618,nan,nan,-0.436,1.03,0.099,nan,nan
-55818.669163,nan,nan,-0.486,0.92,-0.059,nan,nan
-55818.709708,nan,nan,-0.49,0.979,0.03,nan,nan
-55818.750253,nan,nan,-0.56,0.878,-0.071,nan,nan
-55818.790798,nan,nan,-0.486,0.764,0.014,nan,nan
-55818.831343,nan,nan,-0.393,0.612,0.046,nan,nan
-55818.871888,nan,nan,-0.339,0.84,0.026,nan,nan
-55818.912433,nan,nan,-0.412,1.046,0.103,nan,nan
-55818.952978,nan,nan,-0.611,1.152,-0.071,nan,nan
-55818.993522,nan,nan,-0.346,1.0,0.006,nan,nan
-55819.034067,nan,nan,-0.288,0.772,-0.071,nan,nan
-55819.074612,nan,nan,-0.226,0.979,-0.034,nan,nan
-55819.115157,nan,nan,-0.253,1.295,-0.24,nan,nan
-55819.155702,nan,nan,-0.261,0.911,-0.273,nan,nan
-55819.196247,nan,nan,-0.218,0.886,-0.196,nan,nan
-55819.236792,nan,nan,-0.249,0.937,-0.547,nan,nan
-55819.277337,nan,nan,-0.109,0.511,-0.499,nan,nan
-55819.317882,nan,nan,0.121,0.662,-0.269,nan,nan
-55819.358427,nan,nan,-0.198,1.042,-0.451,nan,nan
-55819.398972,nan,nan,-0.152,0.882,-0.127,nan,nan
-55819.439517,nan,nan,-0.016,0.692,-0.499,nan,nan
-55819.480062,nan,nan,0.198,1.059,-0.523,nan,nan
-55819.520606,nan,nan,-0.082,0.937,-0.568,nan,nan
-55819.561151,nan,nan,0.058,0.675,-0.313,nan,nan
-55819.601696,nan,nan,-0.082,0.321,-0.463,nan,nan
-55819.642241,nan,nan,0.148,1.346,-0.147,nan,nan
-55819.682786,nan,nan,-0.179,1.662,-0.438,nan,nan
-55819.723331,nan,nan,-0.051,1.03,-0.192,nan,nan
-55819.763876,nan,nan,-0.117,0.97,-0.341,nan,nan
-55819.804421,nan,nan,-0.07,0.911,-0.257,nan,nan
-55819.844966,nan,nan,-0.016,1.025,-0.244,nan,nan
-55819.885511,nan,nan,-0.097,1.051,-0.479,nan,nan
-55819.926056,nan,nan,-0.109,0.878,-0.487,nan,nan
-55819.966601,nan,nan,0.105,0.886,-0.596,nan,nan
-55820.007146,nan,nan,0.292,0.823,-0.576,nan,nan
-55820.04769,nan,nan,0.047,0.675,-0.329,nan,nan
-55820.088235,nan,nan,0.07,0.177,-0.034,nan,nan
-55820.12878,nan,nan,-0.42,0.916,-0.632,nan,nan
-55820.169325,nan,nan,0.226,0.705,-0.733,nan,nan
-55820.20987,nan,nan,-0.16,0.768,-0.333,nan,nan
-55820.250415,nan,nan,-0.101,0.696,-0.366,nan,nan
-55820.29096,nan,nan,-0.37,1.093,-0.523,nan,nan
-55820.331505,nan,nan,-0.475,0.789,-0.455,nan,nan
-55820.37205,nan,nan,-0.704,0.54,-0.37,nan,nan
-55820.412595,nan,nan,-0.634,0.582,-0.394,nan,nan
-55820.45314,nan,nan,-0.626,0.544,-0.467,nan,nan
-55820.493685,nan,nan,-0.615,0.608,-0.301,nan,nan
-55820.534229,nan,nan,-0.646,0.591,-0.596,nan,nan
-55820.574774,nan,nan,-0.86,0.477,-0.547,nan,nan
-55820.615319,nan,nan,-0.907,0.62,-0.285,nan,nan
-55820.655864,nan,nan,-0.961,0.506,-0.519,nan,nan
-55820.696409,nan,nan,-0.778,0.333,-0.446,nan,nan
-55820.736954,nan,nan,-0.712,0.321,-0.487,nan,nan
-55820.777499,nan,nan,-0.673,0.338,-0.628,nan,nan
-55820.818044,nan,nan,-0.654,0.105,-0.77,nan,nan
-55820.858589,nan,nan,-0.794,0.219,-0.669,nan,nan
-55820.899134,nan,nan,-0.739,0.35,-0.547,nan,nan
-55820.939679,nan,nan,-0.65,0.219,-0.495,nan,nan
-55820.980224,nan,nan,-0.704,0.181,-0.475,nan,nan
-55821.020769,nan,nan,-0.833,0.43,-0.552,nan,nan
-55821.061313,nan,nan,-1.101,0.646,-0.455,nan,nan
-55821.101858,nan,nan,-0.833,0.717,-0.794,nan,nan
-55821.142403,nan,nan,-0.537,0.835,-0.741,nan,nan
-55821.182948,nan,nan,-0.553,0.873,-0.644,nan,nan
-55821.223493,nan,nan,-0.498,0.852,-0.176,nan,nan
-55821.264038,nan,nan,-0.374,0.764,0.317,nan,nan
-55821.304583,nan,nan,-0.152,0.257,0.067,nan,nan
-55821.345128,nan,nan,0.327,-0.139,-0.487,nan,nan
-55821.385673,nan,nan,0.918,-0.692,-0.588,nan,nan
-55821.426218,nan,nan,0.817,-0.743,-1.158,nan,nan
-55821.466763,nan,nan,0.673,-0.561,-1.38,nan,nan
-55821.507308,nan,nan,0.751,-0.498,-1.218,nan,nan
-55821.547853,nan,nan,0.385,-0.232,-1.416,nan,nan
-55821.588397,nan,nan,0.339,-0.089,-1.21,nan,nan
-55821.628942,nan,nan,0.047,-0.127,-1.105,nan,nan
-55821.669487,nan,nan,0.035,-0.034,-0.98,nan,nan
-55821.710032,nan,nan,0.074,0.038,-0.879,nan,nan
-55821.750577,nan,nan,-0.051,-0.072,-0.98,nan,nan
-55821.791122,nan,nan,-0.097,-0.051,-0.956,nan,nan
-55821.831667,nan,nan,-0.101,-0.038,-0.952,nan,nan
-55821.872212,nan,nan,-0.097,-0.042,-0.952,nan,nan
-55821.912757,nan,nan,-0.093,-0.042,-0.952,nan,nan
-55821.953302,nan,nan,-0.101,-0.046,-0.947,nan,nan
-55821.993847,nan,nan,-0.101,-0.051,-0.952,nan,nan
-55822.034392,nan,nan,-0.105,-0.046,-0.943,nan,nan
-55822.074937,nan,nan,-0.101,-0.046,-0.952,nan,nan
-55822.115481,nan,nan,-0.101,-0.042,-0.943,nan,nan
-55822.156026,nan,nan,-0.101,-0.046,-0.947,nan,nan
